Run directory: /u/dssc/emmadariol/HPC_exam/Nbody_serial/runs/orfeo_seq_20260817_120943

===== 01_mpi 1460689 =====
JobID             State ExitCode    Elapsed  AllocCPUS        NodeList 
1460699.19    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.20    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.21    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.22    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.23    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.24    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.25    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.26    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.27    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.28    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.29    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.30    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.31    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.32    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.33    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.34    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.35    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.36    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.37    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.38    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.39    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.40    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.41    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.42    COMPLETED      0:0   00:00:00         16        genoa001 
1460699.43    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.44    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.45    COMPLETED      0:0   00:00:00         16        genoa001 
1460699.46    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.47    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.48    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.49    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.50    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.51    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.52    COMPLETED      0:0   00:00:03         16        genoa001 
1460699.53    COMPLETED      0:0   00:00:02         16        genoa001 
1460699.54    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.55    COMPLETED      0:0   00:00:00         16        genoa001 
1460699.56    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.57    COMPLETED      0:0   00:00:00         16        genoa001 
1460699.58    COMPLETED      0:0   00:00:01         16        genoa001 
1460699.59    COMPLETED      0:0   00:00:00         16        genoa001 

===== 03_ablation 1460701 =====
JobID             State ExitCode    Elapsed  AllocCPUS        NodeList 
------------ ---------- -------- ---------- ---------- --------------- 
1460701       COMPLETED      0:0   00:08:14         16        genoa001 
1460701.bat+  COMPLETED      0:0   00:08:14         16        genoa001 
1460701.ext+  COMPLETED      0:0   00:08:14         16        genoa001 
1460701.0     COMPLETED      0:0   00:00:45          1        genoa001 
1460701.1     COMPLETED      0:0   00:00:44          1        genoa001 
1460701.2     COMPLETED      0:0   00:00:45          1        genoa001 
1460701.3     COMPLETED      0:0   00:00:45          1        genoa001 
1460701.4     COMPLETED      0:0   00:00:44          1        genoa001 
1460701.5     COMPLETED      0:0   00:00:35          1        genoa001 
1460701.6     COMPLETED      0:0   00:00:36          1        genoa001 
1460701.7     COMPLETED      0:0   00:00:35          1        genoa001 
1460701.8     COMPLETED      0:0   00:00:35          1        genoa001 
1460701.9     COMPLETED      0:0   00:00:35          1        genoa001 
1460701.10    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.11    COMPLETED      0:0   00:00:04         16        genoa001 
1460701.12    COMPLETED      0:0   00:00:04         16        genoa001 
1460701.13    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.14    COMPLETED      0:0   00:00:04         16        genoa001 
1460701.15    COMPLETED      0:0   00:00:06         16        genoa001 
1460701.16    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.17    COMPLETED      0:0   00:00:06         16        genoa001 
1460701.18    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.19    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.20    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.21    COMPLETED      0:0   00:00:04         16        genoa001 
1460701.22    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.23    COMPLETED      0:0   00:00:04         16        genoa001 
1460701.24    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.25    COMPLETED      0:0   00:00:04         16        genoa001 
1460701.26    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.27    COMPLETED      0:0   00:00:04         16        genoa001 
1460701.28    COMPLETED      0:0   00:00:05         16        genoa001 
1460701.29    COMPLETED      0:0   00:00:04         16        genoa001 

===== 04_evidence 1460711 =====
JobID             State ExitCode    Elapsed  AllocCPUS        NodeList 
------------ ---------- -------- ---------- ---------- --------------- 
1460711       COMPLETED      0:0   00:48:55          8        genoa001 
1460711.bat+  COMPLETED      0:0   00:48:55          8        genoa001 
1460711.ext+  COMPLETED      0:0   00:48:55          8        genoa001 
1460711.0     COMPLETED      0:0   00:01:48          8        genoa001 
1460711.1     COMPLETED      0:0   00:01:48          8        genoa001 
1460711.2     COMPLETED      0:0   00:01:48          8        genoa001 
1460711.3     COMPLETED      0:0   00:01:49          8        genoa001 
1460711.4     COMPLETED      0:0   00:01:48          8        genoa001 
1460711.5     COMPLETED      0:0   00:01:49          8        genoa001 
1460711.6     COMPLETED      0:0   00:01:48          8        genoa001 
1460711.7     COMPLETED      0:0   00:01:08          8        genoa001 
1460711.8     COMPLETED      0:0   00:01:08          8        genoa001 
1460711.9     COMPLETED      0:0   00:01:09          8        genoa001 
1460711.10    COMPLETED      0:0   00:01:08          8        genoa001 
1460711.11    COMPLETED      0:0   00:01:08          8        genoa001 
1460711.12    COMPLETED      0:0   00:01:08          8        genoa001 
1460711.13    COMPLETED      0:0   00:01:08          8        genoa001 
1460711.14    COMPLETED      0:0   00:01:04          8        genoa001 
1460711.15    COMPLETED      0:0   00:01:03          8        genoa001 
1460711.16    COMPLETED      0:0   00:01:03          8        genoa001 
1460711.17    COMPLETED      0:0   00:01:03          8        genoa001 
1460711.18    COMPLETED      0:0   00:01:04          8        genoa001 
1460711.19    COMPLETED      0:0   00:01:03          8        genoa001 
1460711.20    COMPLETED      0:0   00:01:03          8        genoa001 
1460711.21    COMPLETED      0:0   00:00:59          8        genoa001 
1460711.22    COMPLETED      0:0   00:00:59          8        genoa001 
1460711.23    COMPLETED      0:0   00:00:59          8        genoa001 
1460711.24    COMPLETED      0:0   00:00:59          8        genoa001 
1460711.25    COMPLETED      0:0   00:00:59          8        genoa001 
1460711.26    COMPLETED      0:0   00:00:59          8        genoa001 
1460711.27    COMPLETED      0:0   00:00:59          8        genoa001 

===== 05_container 1461027 =====
JobID             State ExitCode    Elapsed  AllocCPUS        NodeList 
------------ ---------- -------- ---------- ---------- --------------- 
1461027       COMPLETED      0:0   00:09:35         64        genoa005 
1461027.bat+  COMPLETED      0:0   00:09:35         64        genoa005 
1461027.ext+  COMPLETED      0:0   00:09:35         64        genoa005 
1461027.0     COMPLETED      0:0   00:00:32          1        genoa005 
1461027.1     COMPLETED      0:0   00:00:33          1        genoa005 
1461027.2     COMPLETED      0:0   00:00:00          1        genoa005 
1461027.3     COMPLETED      0:0   00:00:01          1        genoa005 
1461027.4     COMPLETED      0:0   00:00:31          1        genoa005 
1461027.5     COMPLETED      0:0   00:00:33          1        genoa005 
1461027.6     COMPLETED      0:0   00:00:00          1        genoa005 
1461027.7     COMPLETED      0:0   00:00:01          1        genoa005 
1461027.8     COMPLETED      0:0   00:00:32          1        genoa005 
1461027.9     COMPLETED      0:0   00:00:32          1        genoa005 
1461027.10    COMPLETED      0:0   00:00:01          1        genoa005 
1461027.11    COMPLETED      0:0   00:00:00          1        genoa005 
1461027.12    COMPLETED      0:0   00:00:32          1        genoa005 
1461027.13    COMPLETED      0:0   00:00:32          1        genoa005 
1461027.14    COMPLETED      0:0   00:00:01          1        genoa005 
1461027.15    COMPLETED      0:0   00:00:01          1        genoa005 
1461027.16    COMPLETED      0:0   00:00:31          1        genoa005 
1461027.17    COMPLETED      0:0   00:00:33          1        genoa005 
1461027.18    COMPLETED      0:0   00:00:00          1        genoa005 
1461027.19    COMPLETED      0:0   00:00:01          1        genoa005 
1461027.20    COMPLETED      0:0   00:00:17          2        genoa005 
1461027.21       FAILED      1:0   00:00:00          2        genoa005 
1461027.22    COMPLETED      0:0   00:00:01          2        genoa005 
1461027.23       FAILED      1:0   00:00:01          2        genoa005 
1461027.24    COMPLETED      0:0   00:00:16          2        genoa005 
1461027.25    CANCELLED     0:15   00:00:01          2        genoa005 
1461027.26    COMPLETED      0:0   00:00:01          2        genoa005 
1461027.27       FAILED      1:0   00:00:00          2        genoa005 
1461027.28    COMPLETED      0:0   00:00:17          2        genoa005 
1461027.29       FAILED      1:0   00:00:00          2        genoa005 
1461027.30    COMPLETED      0:0   00:00:01          2        genoa005 
1461027.31       FAILED      1:0   00:00:01          2        genoa005 
1461027.32    COMPLETED      0:0   00:00:16          2        genoa005 
1461027.33       FAILED      1:0   00:00:01          2        genoa005 
1461027.34    COMPLETED      0:0   00:00:01          2        genoa005 
1461027.35       FAILED      1:0   00:00:00          2        genoa005 
1461027.36    COMPLETED      0:0   00:00:17          2        genoa005 
1461027.37       FAILED      1:0   00:00:00          2        genoa005 
1461027.38    COMPLETED      0:0   00:00:01          2        genoa005 
1461027.39       FAILED      1:0   00:00:01          2        genoa005 
1461027.40    COMPLETED      0:0   00:00:09          4        genoa005 
1461027.41    CANCELLED     0:15   00:00:00          4        genoa005 
1461027.42    COMPLETED      0:0   00:00:02          4        genoa005 
1461027.43    CANCELLED     0:15   00:00:00          4        genoa005 
1461027.44    COMPLETED      0:0   00:00:09          4        genoa005 
1461027.45    CANCELLED     0:15   00:00:01          4        genoa005 
1461027.46    COMPLETED      0:0   00:00:01          4        genoa005 
1461027.47    CANCELLED     0:15   00:00:01          4        genoa005 
1461027.48    COMPLETED      0:0   00:00:08          4        genoa005 
1461027.49    CANCELLED     0:15   00:00:00          4        genoa005 
1461027.50    COMPLETED      0:0   00:00:02          4        genoa005 
1461027.51    CANCELLED     0:15   00:00:00          4        genoa005 
1461027.52    COMPLETED      0:0   00:00:09          4        genoa005 
1461027.53    CANCELLED     0:15   00:00:00          4        genoa005 
1461027.54    COMPLETED      0:0   00:00:02          4        genoa005 
1461027.55    CANCELLED     0:15   00:00:01          4        genoa005 
1461027.56    COMPLETED      0:0   00:00:08          4        genoa005 
1461027.57    CANCELLED     0:15   00:00:01          4        genoa005 
1461027.58    COMPLETED      0:0   00:00:02          4        genoa005 
1461027.59    CANCELLED     0:15   00:00:00          4        genoa005 
1461027.60    COMPLETED      0:0   00:00:05          8        genoa005 
1461027.61    CANCELLED     0:15   00:00:00          8        genoa005 
1461027.62    COMPLETED      0:0   00:00:03          8        genoa005 
1461027.63    CANCELLED     0:15   00:00:01          8        genoa005 
1461027.64    COMPLETED      0:0   00:00:05          8        genoa005 
1461027.65    CANCELLED     0:15   00:00:00          8        genoa005 
1461027.66    COMPLETED      0:0   00:00:03          8        genoa005 
1461027.67    CANCELLED     0:15   00:00:01          8        genoa005 
1461027.68    COMPLETED      0:0   00:00:05          8        genoa005 
1461027.69    CANCELLED     0:15   00:00:00          8        genoa005 
1461027.70    COMPLETED      0:0   00:00:03          8        genoa005 
1461027.71    CANCELLED     0:15   00:00:01          8        genoa005 
1461027.72    COMPLETED      0:0   00:00:05          8        genoa005 
1461027.73    CANCELLED     0:15   00:00:00          8        genoa005 
1461027.74    COMPLETED      0:0   00:00:03          8        genoa005 
1461027.75    CANCELLED     0:15   00:00:01          8        genoa005 
1461027.76    COMPLETED      0:0   00:00:05          8        genoa005 
1461027.77    CANCELLED     0:15   00:00:00          8        genoa005 
1461027.78    COMPLETED      0:0   00:00:03          8        genoa005 
1461027.79    CANCELLED     0:15   00:00:01          8        genoa005 
1461027.80    COMPLETED      0:0   00:00:03         16        genoa005 
1461027.81    CANCELLED     0:15   00:00:00         16        genoa005 
1461027.82    COMPLETED      0:0   00:00:05         16        genoa005 
1461027.83    CANCELLED     0:15   00:00:01         16        genoa005 
1461027.84    COMPLETED      0:0   00:00:03         16        genoa005 
1461027.85    CANCELLED     0:15   00:00:01         16        genoa005 
1461027.86    COMPLETED      0:0   00:00:06         16        genoa005 
1461027.87    CANCELLED     0:15   00:00:01         16        genoa005 
1461027.88    COMPLETED      0:0   00:00:02         16        genoa005 
1461027.89    CANCELLED     0:15   00:00:01         16        genoa005 
1461027.90    COMPLETED      0:0   00:00:06         16        genoa005 
1461027.91    CANCELLED     0:15   00:00:01         16        genoa005 
1461027.92    COMPLETED      0:0   00:00:03         16        genoa005 
1461027.93    CANCELLED     0:15   00:00:00         16        genoa005 
1461027.94    COMPLETED      0:0   00:00:06         16        genoa005 
1461027.95    CANCELLED     0:15   00:00:01         16        genoa005 
1461027.96    COMPLETED      0:0   00:00:03         16        genoa005 
1461027.97    CANCELLED     0:15   00:00:01         16        genoa005 
1461027.98    COMPLETED      0:0   00:00:06         16        genoa005 
1461027.99    CANCELLED     0:15   00:00:01         16        genoa005 

===== 05_container 1461035 =====
JobID             State ExitCode    Elapsed  AllocCPUS        NodeList 
------------ ---------- -------- ---------- ---------- --------------- 
1461035       COMPLETED      0:0   00:09:35         64        genoa005 
1461035.bat+  COMPLETED      0:0   00:09:35         64        genoa005 
1461035.ext+  COMPLETED      0:0   00:09:35         64        genoa005 
1461035.0     COMPLETED      0:0   00:00:31          1        genoa005 
1461035.1     COMPLETED      0:0   00:00:32          1        genoa005 
1461035.2     COMPLETED      0:0   00:00:01          1        genoa005 
1461035.3     COMPLETED      0:0   00:00:00          1        genoa005 
1461035.4     COMPLETED      0:0   00:00:32          1        genoa005 
1461035.5     COMPLETED      0:0   00:00:32          1        genoa005 
1461035.6     COMPLETED      0:0   00:00:01          1        genoa005 
1461035.7     COMPLETED      0:0   00:00:01          1        genoa005 
1461035.8     COMPLETED      0:0   00:00:31          1        genoa005 
1461035.9     COMPLETED      0:0   00:00:33          1        genoa005 
1461035.10    COMPLETED      0:0   00:00:00          1        genoa005 
1461035.11    COMPLETED      0:0   00:00:01          1        genoa005 
1461035.12    COMPLETED      0:0   00:00:31          1        genoa005 
1461035.13    COMPLETED      0:0   00:00:33          1        genoa005 
1461035.14    COMPLETED      0:0   00:00:00          1        genoa005 
1461035.15    COMPLETED      0:0   00:00:01          1        genoa005 
1461035.16    COMPLETED      0:0   00:00:32          1        genoa005 
1461035.17    COMPLETED      0:0   00:00:32          1        genoa005 
1461035.18    COMPLETED      0:0   00:00:01          1        genoa005 
1461035.19    COMPLETED      0:0   00:00:00          1        genoa005 
1461035.20    COMPLETED      0:0   00:00:17          2        genoa005 
1461035.21       FAILED      1:0   00:00:00          2        genoa005 
1461035.22    COMPLETED      0:0   00:00:01          2        genoa005 
1461035.23       FAILED      1:0   00:00:00          2        genoa005 
1461035.24    COMPLETED      0:0   00:00:16          2        genoa005 
1461035.25       FAILED      1:0   00:00:00          2        genoa005 
1461035.26    COMPLETED      0:0   00:00:01          2        genoa005 
1461035.27       FAILED      1:0   00:00:01          2        genoa005 
1461035.28    COMPLETED      0:0   00:00:16          2        genoa005 
1461035.29       FAILED      1:0   00:00:01          2        genoa005 
1461035.30    COMPLETED      0:0   00:00:01          2        genoa005 
1461035.31       FAILED      1:0   00:00:00          2        genoa005 
1461035.32    COMPLETED      0:0   00:00:17          2        genoa005 
1461035.33       FAILED      1:0   00:00:00          2        genoa005 
1461035.34    COMPLETED      0:0   00:00:01          2        genoa005 
1461035.35       FAILED      1:0   00:00:01          2        genoa005 
1461035.36    COMPLETED      0:0   00:00:16          2        genoa005 
1461035.37       FAILED      1:0   00:00:01          2        genoa005 
1461035.38    COMPLETED      0:0   00:00:01          2        genoa005 
1461035.39       FAILED      1:0   00:00:00          2        genoa005 
1461035.40    COMPLETED      0:0   00:00:09          4        genoa005 
1461035.41    CANCELLED     0:15   00:00:00          4        genoa005 
1461035.42    COMPLETED      0:0   00:00:01          4        genoa005 
1461035.43    CANCELLED     0:15   00:00:01          4        genoa005 
1461035.44    COMPLETED      0:0   00:00:08          4        genoa005 
1461035.45    CANCELLED     0:15   00:00:01          4        genoa005 
1461035.46    COMPLETED      0:0   00:00:02          4        genoa005 
1461035.47    CANCELLED     0:15   00:00:00          4        genoa005 
1461035.48    COMPLETED      0:0   00:00:09          4        genoa005 
1461035.49    CANCELLED     0:15   00:00:00          4        genoa005 
1461035.50    COMPLETED      0:0   00:00:02          4        genoa005 
1461035.51    CANCELLED     0:15   00:00:01          4        genoa005 
1461035.52    COMPLETED      0:0   00:00:08          4        genoa005 
1461035.53    CANCELLED     0:15   00:00:01          4        genoa005 
1461035.54    COMPLETED      0:0   00:00:02          4        genoa005 
1461035.55    CANCELLED     0:15   00:00:00          4        genoa005 
1461035.56    COMPLETED      0:0   00:00:09          4        genoa005 
1461035.57    CANCELLED     0:15   00:00:00          4        genoa005 
1461035.58    COMPLETED      0:0   00:00:02          4        genoa005 
1461035.59    CANCELLED     0:15   00:00:00          4        genoa005 
1461035.60    COMPLETED      0:0   00:00:05          8        genoa005 
1461035.61    CANCELLED     0:15   00:00:01          8        genoa005 
1461035.62    COMPLETED      0:0   00:00:03          8        genoa005 
1461035.63    CANCELLED     0:15   00:00:00          8        genoa005 
1461035.64    COMPLETED      0:0   00:00:05          8        genoa005 
1461035.65    CANCELLED     0:15   00:00:01          8        genoa005 
1461035.66    COMPLETED      0:0   00:00:03          8        genoa005 
1461035.67    CANCELLED     0:15   00:00:00          8        genoa005 
1461035.68    COMPLETED      0:0   00:00:04          8        genoa005 
1461035.69    CANCELLED     0:15   00:00:01          8        genoa005 
1461035.70    COMPLETED      0:0   00:00:03          8        genoa005 
1461035.71    CANCELLED     0:15   00:00:00          8        genoa005 
1461035.72    COMPLETED      0:0   00:00:05          8        genoa005 
1461035.73    CANCELLED     0:15   00:00:01          8        genoa005 
1461035.74    COMPLETED      0:0   00:00:03          8        genoa005 
1461035.75    CANCELLED     0:15   00:00:00          8        genoa005 
1461035.76    COMPLETED      0:0   00:00:05          8        genoa005 
1461035.77    CANCELLED     0:15   00:00:01          8        genoa005 
1461035.78    COMPLETED      0:0   00:00:03          8        genoa005 
1461035.79    CANCELLED     0:15   00:00:00          8        genoa005 
1461035.80    COMPLETED      0:0   00:00:03         16        genoa005 
1461035.81    CANCELLED     0:15   00:00:01         16        genoa005 
1461035.82    COMPLETED      0:0   00:00:06         16        genoa005 
1461035.83    CANCELLED     0:15   00:00:01         16        genoa005 
1461035.84    COMPLETED      0:0   00:00:02         16        genoa005 
1461035.85    CANCELLED     0:15   00:00:01         16        genoa005 
1461035.86    COMPLETED      0:0   00:00:06         16        genoa005 
1461035.87    CANCELLED     0:15   00:00:01         16        genoa005 
1461035.88    COMPLETED      0:0   00:00:03         16        genoa005 
1461035.89    CANCELLED     0:15   00:00:01         16        genoa005 
1461035.90    COMPLETED      0:0   00:00:06         16        genoa005 
1461035.91    CANCELLED     0:15   00:00:00         16        genoa005 
1461035.92    COMPLETED      0:0   00:00:03         16        genoa005 
1461035.93    CANCELLED     0:15   00:00:01         16        genoa005 
1461035.94    COMPLETED      0:0   00:00:06         16        genoa005 
1461035.95    CANCELLED     0:15   00:00:01         16        genoa005 
1461035.96    COMPLETED      0:0   00:00:03         16        genoa005 
1461035.97    CANCELLED     0:15   00:00:00         16        genoa005 
1461035.98    COMPLETED      0:0   00:00:06         16        genoa005 
1461035.99    CANCELLED     0:15   00:00:01         16        genoa005 

===== 05_container_tcp_3configs 1461094 =====
JobID             State ExitCode    Elapsed  AllocCPUS        NodeList 
------------ ---------- -------- ---------- ---------- --------------- 
1461094       COMPLETED      0:0   00:01:33         64        genoa001 
1461094.bat+  COMPLETED      0:0   00:01:33         64        genoa001 
1461094.ext+  COMPLETED      0:0   00:01:33         64        genoa001 
1461094.0     COMPLETED      0:0   00:00:05          1        genoa001 
1461094.1     COMPLETED      0:0   00:00:05          1        genoa001 
1461094.2     COMPLETED      0:0   00:00:00          1        genoa001 
1461094.3     COMPLETED      0:0   00:00:01          1        genoa001 
1461094.4     COMPLETED      0:0   00:00:04          1        genoa001 
1461094.5     COMPLETED      0:0   00:00:05          1        genoa001 
1461094.6     COMPLETED      0:0   00:00:00          1        genoa001 
1461094.7     COMPLETED      0:0   00:00:01          1        genoa001 
1461094.8     COMPLETED      0:0   00:00:04          1        genoa001 
1461094.9     COMPLETED      0:0   00:00:05          1        genoa001 
1461094.10    COMPLETED      0:0   00:00:01          1        genoa001 
1461094.11    COMPLETED      0:0   00:00:00          1        genoa001 
1461094.12    COMPLETED      0:0   00:00:05          1        genoa001 
1461094.13    COMPLETED      0:0   00:00:05          1        genoa001 
1461094.14    COMPLETED      0:0   00:00:00          1        genoa001 
1461094.15    COMPLETED      0:0   00:00:01          1        genoa001 
1461094.16    COMPLETED      0:0   00:00:04          1        genoa001 
1461094.17    COMPLETED      0:0   00:00:05          1        genoa001 
1461094.18    COMPLETED      0:0   00:00:00          1        genoa001 
1461094.19    COMPLETED      0:0   00:00:00          1        genoa001 
1461094.20    COMPLETED      0:0   00:00:03          2        genoa001 
1461094.21       FAILED      1:0   00:00:00          2        genoa001 
1461094.22    COMPLETED      0:0   00:00:01          2        genoa001 
1461094.23       FAILED      1:0   00:00:01          2        genoa001 
1461094.24    COMPLETED      0:0   00:00:02          2        genoa001 
1461094.25       FAILED      1:0   00:00:01          2        genoa001 
1461094.26    COMPLETED      0:0   00:00:00          2        genoa001 
1461094.27       FAILED      1:0   00:00:01          2        genoa001 
1461094.28    COMPLETED      0:0   00:00:03          2        genoa001 
1461094.29       FAILED      1:0   00:00:00          2        genoa001 
1461094.30    COMPLETED      0:0   00:00:01          2        genoa001 
1461094.31       FAILED      1:0   00:00:00          2        genoa001 
